AirportFrom,AirportTo,total_flights,delayed_flights,delay_rate
JNU,YAK,29,8,0.27586206896551724
KOA,DEN,4,1,0.25
KOA,HNL,667,150,0.22488755622188905
KOA,LAX,109,25,0.22935779816513763
KOA,OAK,13,2,0.15384615384615385
KOA,OGG,62,13,0.20967741935483872
KOA,ORD,2,0,0.0
KOA,PDX,18,2,0.1111111111111111
KOA,PHX,20,1,0.05
KOA,SEA,44,20,0.45454545454545453
KOA,SFO,62,17,0.27419354838709675
KTN,JNU,29,8,0.27586206896551724
KTN,SEA,89,27,0.30337078651685395
KTN,SIT,30,10,0.3333333333333333
KTN,WRG,30,9,0.3
LAN,DTW,126,30,0.23809523809523808
LAN,MSP,29,6,0.20689655172413793
LAN,ORD,107,35,0.32710280373831774
LAS,ABQ,155,118,0.7612903225806451
LAS,ALB,31,25,0.8064516129032258
LAS,AMA,31,26,0.8387096774193549
LAS,ATL,332,119,0.35843373493975905
LAS,AUS,92,77,0.8369565217391305
LAS,BDL,31,22,0.7096774193548387
LAS,BHM,31,29,0.9354838709677419
LAS,BLI,26,5,0.19230769230769232
LAS,BNA,84,74,0.8809523809523809
LAS,BOI,61,48,0.7868852459016393
LAS,BOS,52,17,0.3269230769230769
LAS,BUF,31,31,1.0
LAS,BUR,362,243,0.6712707182320442
LAS,BWI,90,73,0.8111111111111111
LAS,CLE,113,67,0.5929203539823009
LAS,CLT,146,39,0.2671232876712329
LAS,CMH,61,47,0.7704918032786885
LAS,CVG,50,19,0.38
LAS,DCA,31,12,0.3870967741935484
LAS,DEN,623,260,0.4173354735152488
LAS,DFW,420,115,0.27380952380952384
LAS,DTW,174,69,0.39655172413793105
LAS,ELP,91,75,0.8241758241758241
LAS,EWR,120,63,0.525
LAS,FAT,148,49,0.3310810810810811
LAS,FLL,31,29,0.9354838709677419
LAS,GEG,62,53,0.8548387096774194
LAS,HNL,76,39,0.5131578947368421
LAS,HOU,119,90,0.7563025210084033
LAS,IAD,66,7,0.10606060606060606
LAS,IAH,212,89,0.419811320754717
LAS,IND,87,71,0.8160919540229885
LAS,JAX,31,29,0.9354838709677419
LAS,JFK,301,91,0.3023255813953488
LAS,LAX,928,447,0.4816810344827586
LAS,LBB,31,29,0.9354838709677419
LAS,LGB,102,32,0.3137254901960784
LAS,LIT,31,26,0.8387096774193549
LAS,MAF,31,22,0.7096774193548387
LAS,MCI,117,97,0.8290598290598291
LAS,MCO,60,52,0.8666666666666667
LAS,MDW,265,190,0.7169811320754716
LAS,MEM,73,21,0.2876712328767123
LAS,MHT,31,24,0.7741935483870968
LAS,MIA,93,26,0.27956989247311825
LAS,MKE,184,85,0.46195652173913043
LAS,MSP,191,90,0.4712041884816754
LAS,MSY,60,52,0.8666666666666667
LAS,OAK,241,189,0.7842323651452282
LAS,OGG,9,5,0.5555555555555556
LAS,OKC,62,43,0.6935483870967742
LAS,OMA,62,50,0.8064516129032258
LAS,ONT,207,152,0.7342995169082126
LAS,ORD,304,76,0.25
LAS,ORF,1,1,1.0
LAS,PDX,208,112,0.5384615384615384
LAS,PHL,178,71,0.398876404494382
LAS,PHX,744,353,0.47446236559139787
LAS,PIT,61,58,0.9508196721311475
LAS,PSP,92,40,0.43478260869565216
LAS,PVD,31,25,0.8064516129032258
LAS,RDU,31,28,0.9032258064516129
LAS,RNO,296,209,0.706081081081081
LAS,SAN,336,263,0.7827380952380952
LAS,SAT,118,92,0.7796610169491526
LAS,SDF,31,28,0.9032258064516129
LAS,SEA,360,153,0.425
LAS,SFO,517,277,0.5357833655705996
LAS,SJC,241,177,0.7344398340248963
LAS,SLC,398,247,0.6206030150753769
LAS,SMF,236,180,0.7627118644067796
LAS,SNA,232,155,0.6681034482758621
LAS,STL,114,87,0.7631578947368421
LAS,TPA,62,58,0.9354838709677419
LAS,TUL,31,29,0.9354838709677419
LAS,TUS,147,103,0.7006802721088435
LAX,ABQ,200,131,0.655
LAX,ANC,3,2,0.6666666666666666
LAX,ASE,59,37,0.6271186440677966
LAX,ATL,413,244,0.5907990314769975
LAX,AUS,144,63,0.4375
LAX,BFL,58,22,0.3793103448275862
LAX,BNA,91,59,0.6483516483516484
LAX,BOI,54,32,0.5925925925925926
LAX,BOS,206,84,0.4077669902912621
LAX,BWI,63,38,0.6031746031746031
LAX,CLD,163,75,0.4601226993865031
LAX,CLE,90,77,0.8555555555555555
LAX,CLT,113,61,0.5398230088495575
LAX,CMH,8,2,0.25
LAX,COS,82,39,0.47560975609756095
LAX,CVG,74,26,0.35135135135135137
LAX,DCA,31,16,0.5161290322580645
LAX,DEN,768,368,0.4791666666666667
LAX,DFW,544,189,0.3474264705882353
LAX,DTW,173,97,0.5606936416184971
LAX,EGE,16,6,0.375
LAX,ELP,147,94,0.6394557823129252
LAX,EWR,240,166,0.6916666666666667
LAX,FAT,336,137,0.40773809523809523
LAX,FLL,31,11,0.3548387096774194
LAX,HNL,460,242,0.5260869565217391
LAX,HOU,118,105,0.8898305084745762
LAX,IAD,318,119,0.3742138364779874
LAX,IAH,328,270,0.823170731707317
LAX,IND,20,5,0.25
LAX,IPL,31,19,0.6129032258064516
LAX,IYK,86,32,0.37209302325581395
LAX,JAC,16,11,0.6875
LAX,JFK,812,316,0.3891625615763547
LAX,KOA,109,43,0.3944954128440367
LAX,LAS,928,482,0.5193965517241379
LAX,LIH,111,44,0.3963963963963964
LAX,MCI,70,45,0.6428571428571429
LAX,MCO,135,65,0.48148148148148145
LAX,MDW,181,129,0.712707182320442
LAX,MEM,83,38,0.4578313253012048
LAX,MIA,217,86,0.39631336405529954
LAX,MKE,61,25,0.4098360655737705
LAX,MRY,179,48,0.2681564245810056
LAX,MSP,190,118,0.6210526315789474
LAX,MSY,139,70,0.5035971223021583
LAX,MTJ,4,4,1.0
LAX,OAK,406,263,0.6477832512315271
LAX,OGG,218,85,0.38990825688073394
LAX,OKC,31,12,0.3870967741935484
LAX,ORD,592,241,0.40709459459459457
LAX,PDX,265,85,0.32075471698113206
LAX,PHL,186,86,0.46236559139784944
LAX,PHX,613,338,0.5513866231647635
LAX,PIT,31,11,0.3548387096774194
LAX,PSP,169,88,0.5207100591715976
LAX,RNO,255,100,0.39215686274509803
LAX,SAF,31,10,0.3225806451612903
LAX,SAN,935,384,0.4106951871657754
LAX,SAT,143,96,0.6713286713286714
LAX,SBA,385,147,0.38181818181818183
LAX,SBP,179,64,0.3575418994413408
LAX,SEA,412,166,0.4029126213592233
LAX,SFO,1079,598,0.5542168674698795
LAX,SJC,560,278,0.49642857142857144
LAX,SJU,9,4,0.4444444444444444
LAX,SLC,381,227,0.5958005249343832
LAX,SMF,352,218,0.6193181818181818
LAX,SMX,120,44,0.36666666666666664
LAX,STL,155,79,0.5096774193548387
LAX,TPA,26,16,0.6153846153846154
LAX,TUL,27,10,0.37037037037037035
LAX,TUS,275,170,0.6181818181818182
LAX,YUM,119,58,0.48739495798319327
LBB,ABQ,31,12,0.3870967741935484
LBB,AUS,56,24,0.42857142857142855
LBB,DAL,157,93,0.5923566878980892
LBB,DFW,148,38,0.25675675675675674
LBB,IAH,112,25,0.22321428571428573
LBB,LAS,31,25,0.8064516129032258
LBB,MEM,87,31,0.3563218390804598
LCH,DFW,62,12,0.1935483870967742
LCH,IAH,28,3,0.10714285714285714
LEX,ATL,237,111,0.46835443037974683
LEX,DCA,25,5,0.2
LEX,DFW,92,38,0.41304347826086957
LEX,DTW,109,33,0.30275229357798167
LEX,FLL,13,11,0.8461538461538461
LEX,IAH,58,26,0.4482758620689655
LEX,MCO,18,12,0.6666666666666666
LEX,MEM,61,24,0.39344262295081966
LEX,MSP,59,26,0.4406779661016949
LEX,ORD,130,57,0.43846153846153846
LFT,ATL,87,22,0.25287356321839083
LFT,DFW,92,21,0.22826086956521738
LFT,IAH,198,27,0.13636363636363635
LFT,MEM,57,19,0.3333333333333333
LGA,ATL,916,344,0.37554585152838427
LGA,BGR,2,1,0.5
LGA,BHM,50,14,0.28
LGA,BNA,137,41,0.29927007299270075
LGA,BOS,795,151,0.189937106918239
LGA,BWI,93,53,0.5698924731182796
LGA,CAK,61,31,0.5081967213114754
LGA,CHS,31,13,0.41935483870967744
LGA,CLE,164,49,0.29878048780487804
LGA,CLT,417,120,0.28776978417266186
LGA,CMH,162,49,0.30246913580246915
LGA,CRW,25,7,0.28
LGA,CVG,149,41,0.2751677852348993
LGA,DCA,323,48,0.14860681114551083
LGA,DEN,181,92,0.5082872928176796
LGA,DFW,429,121,0.28205128205128205
LGA,DTW,388,124,0.31958762886597936
LGA,EGE,2,0,0.0
LGA,FLL,313,150,0.4792332268370607
LGA,GRR,9,5,0.5555555555555556
LGA,IAD,119,42,0.35294117647058826
LGA,IAH,232,140,0.603448275862069
LGA,IND,87,22,0.25287356321839083
LGA,JAX,70,31,0.44285714285714284
LGA,MCI,50,12,0.24
LGA,MCO,231,116,0.5021645021645021
LGA,MDW,149,105,0.7046979865771812
LGA,MEM,88,30,0.3409090909090909
LGA,MIA,341,142,0.41642228739002934
LGA,MKE,223,103,0.4618834080717489
LGA,MSN,26,10,0.38461538461538464
LGA,MSP,291,112,0.3848797250859107
LGA,MSY,82,29,0.35365853658536583
LGA,OMA,25,5,0.2
LGA,ORD,874,329,0.37643020594965676
LGA,PBI,179,86,0.48044692737430167
LGA,PHF,59,22,0.3728813559322034
LGA,PHL,34,2,0.058823529411764705
LGA,PWM,12,7,0.5833333333333334
LGA,RDU,307,104,0.33876221498371334
LGA,RSW,68,21,0.3088235294117647
LGA,SAV,29,5,0.1724137931034483
LGA,STL,118,31,0.2627118644067797
LGA,TPA,117,47,0.4017094017094017
LGA,TYS,27,10,0.37037037037037035
LGA,XNA,62,17,0.27419354838709675
LGB,AUS,31,15,0.4838709677419355
LGB,BOS,23,15,0.6521739130434783
LGB,FLL,31,20,0.6451612903225806
LGB,IAD,45,24,0.5333333333333333
LGB,JFK,58,35,0.603448275862069
LGB,LAS,102,50,0.49019607843137253
LGB,OAK,117,58,0.49572649572649574
LGB,ORD,31,14,0.45161290322580644
LGB,PDX,62,21,0.3387096774193548
LGB,PHX,120,16,0.13333333333333333
LGB,SEA,91,43,0.4725274725274725
LGB,SFO,112,54,0.48214285714285715
LGB,SLC,243,113,0.46502057613168724
LGB,SMF,60,29,0.48333333333333334
LIH,DEN,4,0,0.0
LIH,HNL,683,200,0.29282576866764276
LIH,LAX,111,17,0.15315315315315314
LIH,OGG,54,11,0.2037037037037037
LIH,PHX,20,1,0.05
LIH,SEA,31,5,0.16129032258064516
LIH,SFO,33,9,0.2727272727272727
LIT,ATL,223,75,0.336322869955157
LIT,BWI,31,22,0.7096774193548387
LIT,CLT,37,9,0.24324324324324326
LIT,DAL,172,102,0.5930232558139535
LIT,DEN,88,31,0.3522727272727273
LIT,DFW,303,72,0.2376237623762376
LIT,DTW,38,13,0.34210526315789475
LIT,EWR,28,5,0.17857142857142858
LIT,HOU,31,16,0.5161290322580645
LIT,IAH,172,55,0.31976744186046513
LIT,LAS,31,24,0.7741935483870968
LIT,MDW,32,21,0.65625
LIT,MEM,90,23,0.25555555555555554
LIT,ORD,212,86,0.4056603773584906
LIT,PHX,31,14,0.45161290322580644
LIT,STL,53,31,0.5849056603773585
LMT,PDX,31,14,0.45161290322580644
LMT,SFO,62,27,0.43548387096774194
LNK,DEN,88,25,0.2840909090909091
LNK,MSP,31,7,0.22580645161290322
LNK,ORD,91,37,0.4065934065934066
LRD,DFW,118,36,0.3050847457627119
LRD,IAH,106,20,0.18867924528301888
LSE,DTW,14,6,0.42857142857142855
LSE,MSP,90,28,0.3111111111111111
LSE,ORD,31,6,0.1935483870967742
LWB,ATL,31,8,0.25806451612903225
LWB,JFK,31,8,0.25806451612903225
LWS,SLC,57,33,0.5789473684210527
LYH,ATL,59,19,0.3220338983050847
MAF,ABQ,31,9,0.2903225806451613
MAF,DAL,147,57,0.3877551020408163
MAF,DEN,62,19,0.3064516129032258
MAF,DFW,92,26,0.2826086956521739
MAF,HOU,56,24,0.42857142857142855
MAF,IAH,168,52,0.30952380952380953
MAF,LAS,31,22,0.7096774193548387
MBS,DTW,190,53,0.2789473684210526
MBS,MSP,32,3,0.09375
MBS,ORD,88,33,0.375
MCI,ABQ,38,32,0.8421052631578947
MCI,ATL,324,107,0.33024691358024694
MCI,BNA,87,57,0.6551724137931034
MCI,BWI,84,54,0.6428571428571429
MCI,CLE,103,37,0.3592233009708738
MCI,CLT,87,26,0.2988505747126437
MCI,CVG,71,17,0.23943661971830985
MCI,DAL,278,195,0.7014388489208633
MCI,DEN,345,169,0.48985507246376814
MCI,DFW,239,58,0.24267782426778242
MCI,DTW,120,45,0.375
MCI,EWR,132,61,0.4621212121212121
MCI,FLL,31,26,0.8387096774193549
MCI,IAD,63,20,0.31746031746031744
MCI,IAH,286,104,0.36363636363636365
MCI,IND,60,43,0.7166666666666667
MCI,LAS,117,91,0.7777777777777778
MCI,LAX,70,61,0.8714285714285714
MCI,LGA,50,10,0.2
MCI,MCO,81,53,0.654320987654321
MCI,MDW,280,212,0.7571428571428571
MCI,MEM,87,24,0.27586206896551724
MCI,MKE,91,60,0.6593406593406593
MCI,MSP,91,28,0.3076923076923077
MCI,OAK,31,19,0.6129032258064516
MCI,OKC,60,48,0.8
MCI,ORD,337,102,0.3026706231454006
MCI,PDX,31,28,0.9032258064516129
MCI,PHX,183,64,0.34972677595628415
MCI,SAN,56,45,0.8035714285714286
MCI,SEA,31,27,0.8709677419354839
MCI,SFO,31,22,0.7096774193548387
MCI,SLC,70,43,0.6142857142857143
MCI,STL,136,91,0.6691176470588235
MCI,TPA,56,36,0.6428571428571429
MCO,ABE,31,11,0.3548387096774194
MCO,ABQ,32,26,0.8125
MCO,ALB,76,40,0.5263157894736842
MCO,ATL,771,240,0.311284046692607
MCO,AUS,63,41,0.6507936507936508
MCO,AVL,13,1,0.07692307692307693
MCO,BDL,210,106,0.5047619047619047
MCO,BHM,63,34,0.5396825396825397
MCO,BKG,4,0,0.0
MCO,BMI,17,2,0.11764705882352941
MCO,BNA,125,65,0.52
MCO,BOS,295,125,0.423728813559322
MCO,BQN,31,23,0.7419354838709677
MCO,BTV,26,5,0.19230769230769232
MCO,BUF,129,67,0.5193798449612403
MCO,BWI,378,155,0.41005291005291006
MCO,CAK,41,8,0.1951219512195122
MCO,CLE,91,38,0.4175824175824176
MCO,CLT,292,94,0.3219178082191781
MCO,CMH,124,60,0.4838709677419355
MCO,CRW,13,5,0.38461538461538464
MCO,CVG,88,23,0.26136363636363635
MCO,DAY,31,8,0.25806451612903225
MCO,DCA,345,127,0.3681159420289855
MCO,DEN,261,90,0.3448275862068966
MCO,DFW,333,184,0.5525525525525525
MCO,DSM,8,2,0.25
MCO,DTW,233,92,0.3948497854077253
MCO,ECP,62,42,0.6774193548387096
MCO,EWR,391,213,0.5447570332480819
MCO,EYW,31,4,0.12903225806451613
MCO,FLL,143,80,0.5594405594405595
MCO,FNT,36,14,0.3888888888888889
MCO,GRR,31,6,0.1935483870967742
MCO,HOU,122,76,0.6229508196721312
MCO,HPN,150,49,0.32666666666666666
MCO,HSV,31,9,0.2903225806451613
MCO,IAD,249,74,0.2971887550200803
MCO,IAH,199,117,0.5879396984924623
MCO,IND,144,56,0.3888888888888889
MCO,ISP,136,79,0.5808823529411765
MCO,JAN,31,18,0.5806451612903226
MCO,JFK,518,233,0.4498069498069498
MCO,LAS,60,32,0.5333333333333333
MCO,LAX,135,58,0.42962962962962964
MCO,LEX,18,4,0.2222222222222222
MCO,LGA,230,86,0.3739130434782609
MCO,MCI,81,45,0.5555555555555556
MCO,MDT,31,2,0.06451612903225806
MCO,MDW,283,135,0.47703180212014135
MCO,MEM,93,30,0.3225806451612903
MCO,MHT,99,53,0.5353535353535354
MCO,MIA,248,164,0.6612903225806451
MCO,MKE,201,52,0.25870646766169153
MCO,MLI,18,4,0.2222222222222222
MCO,MSP,173,57,0.32947976878612717
MCO,MSY,133,92,0.6917293233082706
MCO,ORD,286,77,0.2692307692307692
MCO,ORF,62,33,0.532258064516129
MCO,PHF,31,10,0.3225806451612903
MCO,PHL,479,186,0.3883089770354906
MCO,PHX,101,45,0.44554455445544555
MCO,PIT,159,76,0.4779874213836478
MCO,PSE,31,23,0.7419354838709677
MCO,PVD,137,68,0.49635036496350365
MCO,PWM,28,16,0.5714285714285714
MCO,RDU,186,86,0.46236559139784944
MCO,RIC,61,20,0.32786885245901637
MCO,ROC,31,7,0.22580645161290322
MCO,RSW,124,57,0.4596774193548387
MCO,SAT,32,25,0.78125
MCO,SDF,31,6,0.1935483870967742
MCO,SEA,62,18,0.2903225806451613
MCO,SFO,31,3,0.0967741935483871
MCO,SJU,246,139,0.5650406504065041
MCO,SLC,57,17,0.2982456140350877
MCO,STL,140,92,0.6571428571428571
MCO,SWF,31,14,0.45161290322580644
MCO,SYR,31,21,0.6774193548387096
MCO,TYS,18,3,0.16666666666666666
MDT,ATL,119,56,0.47058823529411764
MDT,CLT,86,18,0.20930232558139536
MDT,CVG,57,13,0.22807017543859648
MDT,DTW,89,23,0.25842696629213485
MDT,FLL,14,4,0.2857142857142857
MDT,MCO,31,11,0.3548387096774194
MDT,ORD,133,43,0.3233082706766917
MDW,ABQ,62,55,0.8870967741935484
MDW,ALB,63,51,0.8095238095238095
MDW,ATL,398,199,0.5
MDW,AUS,61,45,0.7377049180327869
MDW,BDL,95,76,0.8
MDW,BHM,62,49,0.7903225806451613
MDW,BNA,201,156,0.7761194029850746
MDW,BOS,145,103,0.7103448275862069
MDW,BUF,117,100,0.8547008547008547
MDW,BWI,184,138,0.75
MDW,CLE,178,127,0.7134831460674157
MDW,CMH,179,130,0.7262569832402235
MDW,DEN,373,234,0.6273458445040214
MDW,DTW,340,219,0.6441176470588236
MDW,FLL,123,98,0.7967479674796748
MDW,HOU,171,135,0.7894736842105263
MDW,IAD,177,118,0.6666666666666666
MDW,IND,93,73,0.7849462365591398
MDW,ISP,94,70,0.7446808510638298
MDW,JAN,56,41,0.7321428571428571
MDW,LAS,268,217,0.8097014925373134
MDW,LAX,180,151,0.8388888888888889
MDW,LGA,149,116,0.7785234899328859
MDW,LIT,32,30,0.9375
MDW,MCI,279,215,0.7706093189964157
MDW,MCO,280,180,0.6428571428571429
MDW,MHT,92,61,0.6630434782608695
MDW,MSP,245,179,0.7306122448979592
MDW,MSY,39,30,0.7692307692307693
MDW,OAK,102,89,0.8725490196078431
MDW,OMA,150,112,0.7466666666666667
MDW,ONT,31,29,0.9354838709677419
MDW,ORF,64,47,0.734375
MDW,PDX,32,30,0.9375
MDW,PHL,171,112,0.6549707602339181
MDW,PHX,207,168,0.8115942028985508
MDW,PIT,171,126,0.7368421052631579
MDW,PVD,87,63,0.7241379310344828
MDW,RDU,96,84,0.875
MDW,RNO,31,28,0.9032258064516129
MDW,RSW,146,90,0.6164383561643836
MDW,SAN,117,102,0.8717948717948718
MDW,SAT,62,51,0.8225806451612904
MDW,SDF,124,94,0.7580645161290323
MDW,SEA,62,56,0.9032258064516129
MDW,SFO,87,74,0.8505747126436781
MDW,SJC,31,26,0.8387096774193549
MDW,SLC,62,58,0.9354838709677419
MDW,SMF,31,28,0.9032258064516129
MDW,SNA,31,29,0.9354838709677419
MDW,SRQ,51,7,0.13725490196078433
MDW,STL,256,195,0.76171875
MDW,TPA,133,101,0.7593984962406015
MDW,TUS,32,27,0.84375
MEI,ATL,58,16,0.27586206896551724
MEM,AMA,57,11,0.19298245614035087
MEM,ATL,414,169,0.4082125603864734
MEM,AUS,57,24,0.42105263157894735
MEM,BHM,89,24,0.2696629213483146
MEM,BNA,88,30,0.3409090909090909
MEM,BOS,48,7,0.14583333333333334
MEM,BTR,57,15,0.2631578947368421
MEM,BWI,48,22,0.4583333333333333
MEM,CLE,83,19,0.2289156626506024
MEM,CLT,206,60,0.2912621359223301
MEM,CMH,60,12,0.2
MEM,COU,89,21,0.23595505617977527
MEM,CVG,88,27,0.3068181818181818
MEM,DAL,87,29,0.3333333333333333
MEM,DCA,51,14,0.27450980392156865
MEM,DEN,75,23,0.30666666666666664
MEM,DFW,204,69,0.3382352941176471
MEM,DSM,88,28,0.3181818181818182
MEM,DTW,124,38,0.3064516129032258
MEM,ECP,91,22,0.24175824175824176
MEM,EWR,156,70,0.44871794871794873
MEM,FLL,45,20,0.4444444444444444
MEM,FSM,87,22,0.25287356321839083
MEM,GPT,87,23,0.26436781609195403
MEM,GRR,57,25,0.43859649122807015
MEM,GTR,31,5,0.16129032258064516
MEM,HSV,87,25,0.28735632183908044
MEM,IAH,237,56,0.23628691983122363
MEM,ICT,60,21,0.35
MEM,IND,89,24,0.2696629213483146
MEM,JAN,88,19,0.2159090909090909
MEM,JAX,90,25,0.2777777777777778
MEM,LAS,72,29,0.4027777777777778
MEM,LAX,83,37,0.4457831325301205
MEM,LBB,87,31,0.3563218390804598
MEM,LEX,61,15,0.2459016393442623
MEM,LFT,57,15,0.2631578947368421
MEM,LGA,88,33,0.375
MEM,LIT,90,30,0.3333333333333333
MEM,MCI,88,29,0.32954545454545453
MEM,MCO,93,35,0.3763440860215054
MEM,MFE,87,28,0.3218390804597701
MEM,MGM,71,11,0.15492957746478872
MEM,MIA,107,36,0.3364485981308411
MEM,MKE,89,27,0.30337078651685395
MEM,MLI,31,10,0.3225806451612903
MEM,MLU,59,16,0.2711864406779661
MEM,MOB,87,22,0.25287356321839083
MEM,MSN,30,10,0.3333333333333333
MEM,MSP,120,55,0.4583333333333333
MEM,MSY,60,17,0.2833333333333333
MEM,OKC,89,37,0.4157303370786517
MEM,OMA,91,18,0.1978021978021978
MEM,ORD,293,121,0.4129692832764505
MEM,PHL,55,14,0.2545454545454545
MEM,PHX,118,43,0.3644067796610169
MEM,PIT,87,29,0.3333333333333333
MEM,PNS,89,28,0.3146067415730337
MEM,RDU,84,29,0.34523809523809523
MEM,SAT,89,30,0.33707865168539325
MEM,SEA,22,11,0.5
MEM,SGF,85,26,0.3058823529411765
MEM,SHV,86,15,0.1744186046511628
MEM,SLC,76,44,0.5789473684210527
MEM,STL,88,19,0.2159090909090909
MEM,TLH,31,3,0.0967741935483871
MEM,TPA,60,29,0.48333333333333334
MEM,TUL,89,32,0.3595505617977528
MEM,TYS,62,18,0.2903225806451613
MEM,VPS,90,17,0.18888888888888888
MEM,XNA,88,21,0.23863636363636365
MFE,DFW,117,10,0.08547008547008547
MFE,IAH,175,57,0.32571428571428573
MFE,MEM,87,21,0.2413793103448276
MFR,DEN,31,6,0.1935483870967742
MFR,PDX,88,24,0.2727272727272727
MFR,SFO,183,99,0.5409836065573771
MFR,SLC,59,11,0.1864406779661017
MGM,ATL,229,62,0.27074235807860264
MGM,DFW,88,24,0.2727272727272727
MGM,MEM,71,27,0.38028169014084506
MHK,DFW,92,32,0.34782608695652173
MHK,ORD,31,11,0.3548387096774194
MHT,ATL,31,9,0.2903225806451613
MHT,BWI,215,119,0.5534883720930233
MHT,CLE,93,31,0.3333333333333333
MHT,CLT,29,6,0.20689655172413793
MHT,DTW,61,22,0.36065573770491804
MHT,EWR,116,28,0.2413793103448276
MHT,IAD,64,16,0.25
MHT,LAS,31,9,0.2903225806451613
MHT,MCO,99,55,0.5555555555555556
MHT,MDW,92,32,0.34782608695652173
MHT,ORD,2,0,0.0
MHT,PHL,140,49,0.35
MHT,PHX,31,17,0.5483870967741935
MHT,TPA,62,34,0.5483870967741935
MIA,ATL,522,191,0.36590038314176243
MIA,BDL,62,27,0.43548387096774194
MIA,BHM,62,18,0.2903225806451613
MIA,BNA,93,39,0.41935483870967744
MIA,BOS,217,90,0.4147465437788018
MIA,BWI,88,30,0.3409090909090909
MIA,CHS,62,24,0.3870967741935484
MIA,CLE,89,44,0.4943820224719101
MIA,CLT,310,97,0.31290322580645163
MIA,CMH,93,32,0.34408602150537637
MIA,CVG,136,51,0.375
MIA,DCA,341,135,0.39589442815249265
MIA,DEN,80,39,0.4875
MIA,DFW,308,152,0.4935064935064935
MIA,DTW,150,51,0.34
MIA,EGE,16,8,0.5
MIA,EWR,239,122,0.5104602510460251
MIA,GSO,62,24,0.3870967741935484
MIA,IAD,62,24,0.3870967741935484
MIA,IAH,225,106,0.4711111111111111
MIA,IND,62,34,0.5483870967741935
MIA,JAX,62,25,0.4032258064516129
MIA,JFK,364,158,0.4340659340659341
MIA,LAS,93,36,0.3870967741935484
MIA,LAX,217,122,0.5622119815668203
MIA,LGA,341,164,0.4809384164222874
MIA,MCO,248,124,0.5
MIA,MEM,107,41,0.38317757009345793
MIA,MSP,88,39,0.4431818181818182
MIA,MSY,93,32,0.34408602150537637
MIA,ORD,282,131,0.4645390070921986
MIA,ORF,62,25,0.4032258064516129
MIA,PHL,201,57,0.2835820895522388
MIA,PHX,31,20,0.6451612903225806
MIA,PIT,62,27,0.43548387096774194
MIA,PNS,62,15,0.24193548387096775
MIA,RDU,97,38,0.3917525773195876
MIA,RIC,62,21,0.3387096774193548
MIA,SDF,62,17,0.27419354838709675
MIA,SEA,31,14,0.45161290322580644
MIA,SFO,93,43,0.46236559139784944
MIA,SJU,248,164,0.6612903225806451
MIA,STL,93,40,0.43010752688172044
MIA,STT,62,35,0.5645161290322581
MIA,STX,39,24,0.6153846153846154
MIA,TLH,81,17,0.20987654320987653
MIA,TPA,186,55,0.2956989247311828
MIA,TUL,8,4,0.5
MIA,TYS,62,25,0.4032258064516129
MKE,ATL,336,137,0.40773809523809523
MKE,BOS,144,69,0.4791666666666667
MKE,BWI,148,64,0.43243243243243246
MKE,CAK,54,26,0.48148148148148145
MKE,CLE,99,40,0.40404040404040403
MKE,CVG,88,19,0.2159090909090909
MKE,DCA,200,85,0.425
MKE,DEN,211,116,0.5497630331753555
MKE,DFW,206,93,0.45145631067961167
MKE,DSM,55,20,0.36363636363636365
MKE,DTW,138,62,0.4492753623188406
MKE,EWR,81,53,0.654320987654321
MKE,FLL,27,4,0.14814814814814814
MKE,IAH,141,54,0.3829787234042553
MKE,IND,84,48,0.5714285714285714
MKE,LAS,184,104,0.5652173913043478
MKE,LAX,60,23,0.38333333333333336
MKE,LGA,223,102,0.45739910313901344
MKE,MCI,92,36,0.391304347826087
MKE,MCO,200,77,0.385
MKE,MEM,89,30,0.33707865168539325
MKE,MSP,246,128,0.5203252032520326
MKE,MSY,31,9,0.2903225806451613
MKE,OMA,87,40,0.45977011494252873
MKE,ORD,230,122,0.5304347826086957
MKE,PHX,158,70,0.4430379746835443
MKE,PIE,23,6,0.2608695652173913
MKE,PIT,88,54,0.6136363636363636
MKE,RSW,91,25,0.27472527472527475
MKE,SEA,31,21,0.6774193548387096
MKE,SFO,46,20,0.43478260869565216
MKE,SRQ,31,10,0.3225806451612903
MKE,STL,79,35,0.4430379746835443
MKE,TPA,67,30,0.44776119402985076
MKG,ORD,66,18,0.2727272727272727
MLB,ATL,138,43,0.3115942028985507
MLI,ATL,131,83,0.6335877862595419
MLI,DEN,43,18,0.4186046511627907
MLI,DFW,57,28,0.49122807017543857
MLI,DTW,66,24,0.36363636363636365
MLI,MCO,18,7,0.3888888888888889
MLI,MEM,31,6,0.1935483870967742
MLI,ORD,99,47,0.47474747474747475
MLU,ATL,82,26,0.3170731707317073
MLU,DFW,31,6,0.1935483870967742
MLU,MEM,59,21,0.3559322033898305
MMH,SFO,16,4,0.25
MOB,ATL,246,87,0.35365853658536583
MOB,DFW,92,20,0.21739130434782608
MOB,IAH,137,28,0.20437956204379562
MOB,MEM,87,10,0.11494252873563218
MOD,SFO,144,56,0.3888888888888889
MOT,DEN,62,23,0.3709677419354839
MOT,MSP,102,65,0.6372549019607843
MQT,DTW,4,1,0.25
MQT,GRB,27,6,0.2222222222222222
MQT,MSP,17,5,0.29411764705882354
MQT,ORD,31,7,0.22580645161290322
MQT,TVC,27,7,0.25925925925925924
